fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,B
tortoise-loop,COMB_W2_D10_B288,0,1135,117,116,-1,-1,0.04%,1,5,15.0,808,5133,16.0,680,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1126,116,115,-1,-1,0.04%,1,4,15.0,805,5133,16.0,678,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1158,119,118,-1,-1,0.04%,1,5,16.0,834,5133,16.0,700,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1107,114,113,-1,-1,0.04%,1,4,15.0,777,5133,15.0,655,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1201,124,123,-1,-1,0.04%,1,5,16.0,867,5133,17.0,726,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1110,115,114,-1,-1,0.04%,1,5,15.0,798,5133,16.0,671,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1187,122,121,-1,-1,0.04%,1,5,16.0,859,5133,17.0,720,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1117,115,114,-1,-1,0.04%,1,5,15.0,798,5133,16.0,671,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1126,116,115,-1,-1,0.04%,1,4,15.0,805,5133,16.0,678,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1177,121,120,-1,-1,0.04%,1,4,16.0,840,5133,17.0,706,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1168,120,119,-1,-1,0.04%,1,5,16.0,839,5133,16.0,705,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1158,119,118,-1,-1,0.04%,1,4,16.0,834,5133,16.0,700,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1128,117,116,-1,-1,0.04%,1,5,15.0,808,5133,16.0,680,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1141,118,117,-1,-1,0.04%,1,5,15.0,815,5133,16.0,686,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1198,123,122,-1,-1,0.04%,1,5,16.0,864,5133,17.0,724,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1218,125,124,-1,-1,0.04%,1,5,17.0,874,5133,17.0,732,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B288,0,1148,118,117,-1,-1,0.04%,1,5,15.0,815,5133,16.0,686,4148,-1.0,-1,-1,100,3,3,288
tortoise-loop,COMB_W2_D10_B160,0,1168,120,119,-1,-1,0.04%,1,5,16.0,827,5133,16.0,696,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1141,118,117,-1,-1,0.04%,1,5,15.0,803,5133,16.0,677,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1141,118,117,-1,-1,0.04%,1,5,15.0,803,5133,16.0,677,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1168,120,119,-1,-1,0.04%,1,4,16.0,827,5133,16.0,696,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1158,119,118,-1,-1,0.04%,1,4,16.0,822,5133,16.0,691,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1381,142,141,-1,-1,0.04%,1,5,21.0,1089,5133,22.0,913,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1177,121,120,-1,-1,0.04%,1,4,16.0,828,5133,16.0,697,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1177,121,120,-1,-1,0.04%,1,5,16.0,828,5133,16.0,697,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1198,123,122,-1,-1,0.04%,1,5,16.0,852,5133,17.0,715,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1230,126,125,-1,-1,0.04%,1,5,16.0,871,5133,17.0,730,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1170,121,120,-1,-1,0.04%,1,4,16.0,828,5133,16.0,697,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1168,120,119,-1,-1,0.04%,1,5,16.0,827,5133,16.0,696,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1141,118,117,-1,-1,0.04%,1,4,15.0,803,5133,16.0,677,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1158,119,118,-1,-1,0.04%,1,5,16.0,822,5133,16.0,691,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1475,151,150,-1,-1,0.04%,1,5,22.0,1170,5133,23.0,975,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1218,125,124,-1,-1,0.04%,1,5,16.0,862,5133,17.0,723,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1158,119,118,-1,-1,0.04%,1,5,16.0,822,5133,16.0,691,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1479,151,150,-1,-1,0.04%,1,5,22.0,1169,5133,23.0,976,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1177,121,120,-1,-1,0.04%,1,5,16.0,828,5133,16.0,697,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B160,0,1135,117,116,-1,-1,0.04%,1,4,15.0,796,5133,16.0,671,4148,-1.0,-1,-1,100,3,3,160
tortoise-loop,COMB_W2_D10_B928,0,1952,197,196,-1,-1,0.04%,1,5,31.0,1622,5133,32.0,1342,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,11281,793,792,-1,-1,0.04%,1,10,87.0,4507,5133,88.0,3654,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,15232,905,904,-1,-1,0.04%,1,12,94.0,4835,5133,94.0,3912,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,3957,373,372,-1,-1,0.04%,1,7,52.0,2687,5133,53.0,2208,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,7361,618,617,-1,-1,0.04%,1,8,75.0,3857,5133,75.0,3146,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,14594,890,889,-1,-1,0.04%,1,11,93.0,4811,5133,93.0,3885,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,5811,526,525,-1,-1,0.04%,1,7,67.0,3488,5133,68.0,2858,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,4212,405,404,-1,-1,0.04%,1,6,56.0,2917,5133,57.0,2391,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,10130,765,764,-1,-1,0.04%,1,9,86.0,4420,5133,86.0,3583,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,5381,484,483,-1,-1,0.04%,1,7,63.0,3270,5133,64.0,2680,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,17413,935,934,-1,-1,0.04%,1,12,95.0,4894,5133,95.0,3958,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,4328,403,402,-1,-1,0.04%,1,6,55.0,2836,5133,56.0,2330,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,9093,716,715,-1,-1,0.04%,1,8,82.0,4210,5133,82.0,3418,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,10088,757,756,-1,-1,0.04%,1,9,86.0,4419,5133,86.0,3581,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,14518,887,886,-1,-1,0.04%,1,12,92.0,4772,5133,92.0,3857,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,18299,960,959,-1,-1,0.04%,1,14,97.0,4982,5133,96.0,4019,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,7773,639,638,-1,-1,0.04%,1,8,77.0,3981,5133,78.0,3239,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,15162,915,914,-1,-1,0.04%,1,11,94.0,4848,5133,94.0,3922,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,23424,999,998,-1,-1,0.04%,1,15,98.0,5063,5133,98.0,4083,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B928,0,14518,906,905,-1,-1,0.04%,1,11,94.0,4847,5133,94.0,3916,4148,-1.0,-1,-1,100,3,3,928
tortoise-loop,COMB_W2_D10_B672,0,11665,806,805,-1,-1,0.04%,1,11,87.0,4516,5133,88.0,3663,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,4503,422,421,-1,-1,0.04%,1,7,57.0,2958,5133,58.0,2435,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,7989,647,646,-1,-1,0.04%,1,9,78.0,4033,5133,79.0,3284,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,5220,480,479,-1,-1,0.04%,1,7,62.0,3224,5133,63.0,2640,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,9885,757,756,-1,-1,0.04%,1,10,84.0,4356,5133,85.0,3542,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,14987,915,914,-1,-1,0.04%,1,12,94.0,4848,5133,94.0,3919,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,15022,905,904,-1,-1,0.04%,1,12,94.0,4827,5133,94.0,3900,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,2271,229,228,-1,-1,0.04%,1,5,33.0,1744,5133,35.0,1454,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,9273,728,727,-1,-1,0.04%,1,9,83.0,4281,5133,83.0,3479,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,7136,605,604,-1,-1,0.04%,1,8,74.0,3824,5133,75.0,3114,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,11230,800,799,-1,-1,0.04%,1,10,88.0,4524,5133,88.0,3668,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,5809,511,510,-1,-1,0.04%,1,7,66.0,3397,5133,67.0,2787,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,16454,931,930,-1,-1,0.04%,1,13,95.0,4897,5133,95.0,3958,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,11815,809,808,-1,-1,0.04%,1,11,88.0,4546,5133,88.0,3686,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,3982,382,381,-1,-1,0.04%,1,6,52.0,2692,5133,53.0,2221,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,10074,764,763,-1,-1,0.04%,1,9,85.0,4405,5133,86.0,3572,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,21550,994,993,-1,-1,0.04%,1,15,98.0,5042,5133,98.0,4067,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,2943,292,291,-1,-1,0.04%,1,6,44.0,2261,5133,44.0,1863,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,7176,616,615,-1,-1,0.04%,1,8,74.0,3834,5133,75.0,3134,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B672,0,6821,584,583,-1,-1,0.04%,1,8,73.0,3757,5133,73.0,3068,4148,-1.0,-1,-1,100,3,3,672
tortoise-loop,COMB_W2_D10_B480,0,16189,927,926,-1,-1,0.04%,1,12,95.0,4895,5133,95.0,3953,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,2287,230,229,-1,-1,0.04%,1,5,36.0,1877,5133,37.0,1555,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,9376,728,727,-1,-1,0.04%,1,10,82.0,4258,5133,83.0,3462,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,9758,733,732,-1,-1,0.04%,1,10,83.0,4283,5133,83.0,3483,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,4671,442,441,-1,-1,0.04%,1,6,60.0,3086,5133,61.0,2531,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,6383,555,554,-1,-1,0.04%,1,8,70.0,3614,5133,71.0,2955,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,9747,737,736,-1,-1,0.04%,1,9,84.0,4313,5133,84.0,3509,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,10841,784,783,-1,-1,0.04%,1,10,86.0,4417,5133,86.0,3589,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,3964,373,372,-1,-1,0.04%,1,6,51.0,2649,5133,52.0,2182,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,4309,409,408,-1,-1,0.04%,1,6,57.0,2935,5133,57.0,2404,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,5945,540,539,-1,-1,0.04%,1,7,69.0,3557,5133,70.0,2906,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,6632,594,593,-1,-1,0.04%,1,7,73.0,3794,5133,74.0,3100,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,14878,923,922,-1,-1,0.04%,1,12,95.0,4895,5133,95.0,3953,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,4014,384,383,-1,-1,0.04%,1,6,53.0,2743,5133,54.0,2258,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,6809,583,582,-1,-1,0.04%,1,8,71.0,3659,5133,71.0,2982,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,2941,290,289,-1,-1,0.04%,1,6,42.0,2157,5133,43.0,1786,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,1501,154,153,-1,-1,0.04%,1,5,23.0,1182,5133,23.0,979,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,16598,931,930,-1,-1,0.04%,1,13,95.0,4901,5133,95.0,3960,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,5341,486,485,-1,-1,0.04%,1,6,64.0,3308,5133,65.0,2701,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B480,0,5081,470,469,-1,-1,0.04%,1,7,61.0,3132,5133,62.0,2572,4148,-1.0,-1,-1,100,3,3,480
tortoise-loop,COMB_W2_D10_B960,0,7025,611,610,-1,-1,0.04%,1,8,75.0,3876,5133,76.0,3163,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,1983,201,200,-1,-1,0.04%,1,5,30.0,1569,5133,31.0,1306,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,19567,968,967,-1,-1,0.04%,1,14,97.0,5003,5133,97.0,4035,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,6626,576,575,-1,-1,0.04%,1,8,72.0,3726,5133,73.0,3044,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,6255,554,553,-1,-1,0.04%,1,7,70.0,3605,5133,70.0,2943,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,4000,385,384,-1,-1,0.04%,1,6,54.0,2776,5133,54.0,2277,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,14459,887,886,-1,-1,0.04%,1,11,93.0,4780,5133,93.0,3871,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,5911,525,524,-1,-1,0.04%,1,8,67.0,3468,5133,68.0,2835,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,17022,941,940,-1,-1,0.04%,1,13,96.0,4950,5133,96.0,3993,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,28222,1010,1009,-1,-1,0.04%,1,18,99.0,5087,5133,98.0,4099,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,26646,1013,1012,-1,-1,0.04%,1,18,99.0,5101,5133,99.0,4109,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,5580,508,507,-1,-1,0.04%,1,8,65.0,3372,5133,66.0,2771,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,8308,675,674,-1,-1,0.04%,1,8,78.0,4028,5133,79.0,3280,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,21505,998,997,-1,-1,0.04%,1,15,98.0,5066,5133,98.0,4082,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,6596,576,575,-1,-1,0.04%,1,8,73.0,3757,5133,73.0,3063,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,12030,810,809,-1,-1,0.04%,1,10,88.0,4548,5133,89.0,3696,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,35710,1021,1020,-1,-1,0.04%,1,22,99.0,5121,5133,99.0,4123,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,9964,750,749,-1,-1,0.04%,1,9,84.0,4336,5133,84.0,3523,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,12877,836,835,-1,-1,0.04%,1,11,90.0,4621,5133,90.0,3745,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B960,0,2667,268,267,-1,-1,0.04%,1,6,40.0,2078,5133,41.0,1718,4148,-1.0,-1,-1,100,3,3,960
tortoise-loop,COMB_W2_D10_B640,0,6476,561,560,-1,-1,0.04%,1,8,71.0,3658,5133,71.0,2979,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,10467,764,763,-1,-1,0.04%,1,9,86.0,4417,5133,86.0,3583,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,4744,449,448,-1,-1,0.04%,1,7,61.0,3138,5133,62.0,2582,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,7257,610,609,-1,-1,0.04%,1,8,75.0,3860,5133,75.0,3147,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,9736,747,746,-1,-1,0.04%,1,9,84.0,4348,5133,85.0,3534,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,16985,951,950,-1,-1,0.04%,1,14,96.0,4953,5133,96.0,3997,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,15346,914,913,-1,-1,0.04%,1,12,94.0,4868,5133,94.0,3935,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,16081,914,913,-1,-1,0.04%,1,13,94.0,4874,5133,94.0,3933,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,11902,812,811,-1,-1,0.04%,1,10,88.0,4564,5133,89.0,3706,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,8298,680,679,-1,-1,0.04%,1,8,79.0,4098,5133,80.0,3342,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,9535,742,741,-1,-1,0.04%,1,9,84.0,4349,5133,85.0,3535,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,3142,306,305,-1,-1,0.04%,1,5,45.0,2314,5133,46.0,1911,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,6327,561,560,-1,-1,0.04%,1,7,70.0,3631,5133,71.0,2964,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,7242,616,615,-1,-1,0.04%,1,8,75.0,3870,5133,76.0,3157,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,16288,926,925,-1,-1,0.04%,1,13,95.0,4899,5133,95.0,3956,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,10430,777,776,-1,-1,0.04%,1,10,85.0,4412,5133,86.0,3576,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,6682,580,579,-1,-1,0.04%,1,8,73.0,3767,5133,74.0,3074,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,8821,705,704,-1,-1,0.04%,1,9,82.0,4213,5133,82.0,3420,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,19292,973,972,-1,-1,0.04%,1,14,97.0,5002,5133,97.0,4034,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B640,0,5622,506,505,-1,-1,0.04%,1,7,66.0,3392,5133,66.0,2776,4148,-1.0,-1,-1,100,3,3,640
tortoise-loop,COMB_W2_D10_B768,0,6441,556,555,-1,-1,0.04%,1,7,70.0,3611,5133,71.0,2947,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,11570,811,810,-1,-1,0.04%,1,10,88.0,4566,5133,89.0,3701,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,11604,812,811,-1,-1,0.04%,1,10,88.0,4565,5133,89.0,3700,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,9701,743,742,-1,-1,0.04%,1,10,84.0,4316,5133,84.0,3503,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,27833,1014,1013,-1,-1,0.04%,1,18,99.0,5101,5133,99.0,4109,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,4768,446,445,-1,-1,0.04%,1,7,60.0,3119,5133,61.0,2548,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,24438,994,993,-1,-1,0.04%,1,17,98.0,5066,5133,98.0,4082,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,7782,633,632,-1,-1,0.04%,1,9,76.0,3923,5133,76.0,3192,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,7821,647,646,-1,-1,0.04%,1,9,77.0,3966,5133,77.0,3232,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,6502,564,563,-1,-1,0.04%,1,7,69.0,3587,5133,70.0,2933,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,1888,190,189,-1,-1,0.04%,1,5,29.0,1519,5133,30.0,1269,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,8709,689,688,-1,-1,0.04%,1,9,80.0,4145,5133,81.0,3378,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,5305,485,484,-1,-1,0.04%,1,7,63.0,3274,5133,64.0,2677,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,12989,857,856,-1,-1,0.04%,1,11,92.0,4723,5133,92.0,3818,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,19364,959,958,-1,-1,0.04%,1,14,97.0,4982,5133,96.0,4019,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,12291,858,857,-1,-1,0.04%,1,11,91.0,4689,5133,91.0,3797,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,1941,198,197,-1,-1,0.04%,1,5,30.0,1555,5133,31.0,1299,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,7599,640,639,-1,-1,0.04%,1,8,75.0,3884,5133,76.0,3172,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,5357,490,489,-1,-1,0.04%,1,7,64.0,3287,5133,64.0,2696,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B768,0,1810,187,186,-1,-1,0.04%,1,5,29.0,1501,5133,30.0,1245,4148,-1.0,-1,-1,100,3,3,768
tortoise-loop,COMB_W2_D10_B1024,0,20228,976,975,-1,-1,0.04%,1,14,97.0,5019,5133,97.0,4048,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,5453,499,498,-1,-1,0.04%,1,7,64.0,3333,5133,65.0,2728,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,14788,905,904,-1,-1,0.04%,1,12,94.0,4835,5133,94.0,3911,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,11618,812,811,-1,-1,0.04%,1,10,88.0,4531,5133,88.0,3673,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,23062,988,987,-1,-1,0.04%,1,17,98.0,5038,5133,97.0,4062,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,17831,957,956,-1,-1,0.04%,1,14,96.0,4959,5133,96.0,4005,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,19214,968,967,-1,-1,0.04%,1,14,97.0,5003,5133,97.0,4033,4148,-1.0,-1,-1,100,3,3,1024
tortoise-loop,COMB_W2_D10_B1024,0,12050,832,831,-1,-1,0.04%,1,11,90.0,4626,5133,90.0,3748,4148,-1.0,-1,-1,100,3,3,1024
