fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D
tortoise-loop,MAGIC_D9_L9_CHAR,153,1601517,10,9,-1,-1,0.04%,1,740,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,216,2772679,10,9,-1,-1,0.04%,1,1279,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,190,2454860,10,9,-1,-1,0.04%,1,1091,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,215,1777895,10,9,-1,-1,0.04%,1,816,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,458,6237457,10,9,-1,-1,0.04%,1,2758,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,202,2735973,10,9,-1,-1,0.04%,1,1221,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D9_L9_CHAR,771,10632867,10,9,-1,-1,0.04%,1,4734,51.0,31,60,44.0,50,113,-1.0,-1,-1,25,2,8,9
tortoise-loop,MAGIC_D3_L3_CHAR,23,80478,4,3,-1,-1,0.01%,1,41,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,67,107033,4,3,-1,-1,0.01%,1,53,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,48,77413,4,3,-1,-1,0.01%,1,39,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,0,7732,4,3,-1,-1,0.01%,1,7,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,0,7898,4,3,-1,-1,0.01%,1,8,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,14,27957,4,3,-1,-1,0.01%,1,16,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,3,8605,4,3,-1,-1,0.01%,1,8,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,72,96882,4,3,-1,-1,0.01%,1,48,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,110,174299,4,3,-1,-1,0.02%,1,83,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,144,362257,4,3,-1,-1,0.02%,1,169,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,36,73250,4,3,-1,-1,0.01%,1,37,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,1,7253,4,3,-1,-1,0.01%,1,8,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,141,339096,4,3,-1,-1,0.02%,1,158,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,16,29834,4,3,-1,-1,0.01%,1,17,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,0,7781,4,3,-1,-1,0.01%,1,7,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,5,12351,4,3,-1,-1,0.01%,1,9,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,85,151791,4,3,-1,-1,0.02%,1,73,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,24,43512,4,3,-1,-1,0.01%,1,24,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,1,8777,4,3,-1,-1,0.01%,1,8,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
tortoise-loop,MAGIC_D3_L3_CHAR,40,90085,4,3,-1,-1,0.01%,1,45,39.0,19,48,37.0,38,101,-1.0,-1,-1,25,2,8,3
honggfuzz,MAGIC_D5_L5_CHAR,7498,383,-1,-1,-1,-1,-1,1,13,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,7462,383,-1,-1,-1,-1,-1,1,14,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,1741,383,-1,-1,-1,-1,-1,1,3,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,3119,383,-1,-1,-1,-1,-1,1,6,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,2436,383,-1,-1,-1,-1,-1,1,5,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,3296,383,-1,-1,-1,-1,-1,1,6,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,2579,382,-1,-1,-1,-1,-1,1,5,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,6545,383,-1,-1,-1,-1,-1,1,12,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,2078,383,-1,-1,-1,-1,-1,1,3,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,8998,383,-1,-1,-1,-1,-1,1,16,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,4015,383,-1,-1,-1,-1,-1,1,7,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,2315,383,-1,-1,-1,-1,-1,1,4,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,4312,383,-1,-1,-1,-1,-1,1,8,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,5099,383,-1,-1,-1,-1,-1,1,10,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,4534,383,-1,-1,-1,-1,-1,1,9,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,5922,383,-1,-1,-1,-1,-1,1,11,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,7189,383,-1,-1,-1,-1,-1,1,14,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,2337,383,-1,-1,-1,-1,-1,1,5,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,5426,383,-1,-1,-1,-1,-1,1,10,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D5_L5_CHAR,3170,383,-1,-1,-1,-1,-1,1,6,44.230769230769226,23,52,32.98969072164948,32,97,46.875,15,32,25,2,8,5
honggfuzz,MAGIC_D6_L6_CHAR,7925,422,-1,-1,-1,-1,-1,1,15,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,4911,422,-1,-1,-1,-1,-1,1,9,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,8048,422,-1,-1,-1,-1,-1,1,14,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,8424,422,-1,-1,-1,-1,-1,1,15,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,13362,422,-1,-1,-1,-1,-1,1,24,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,6327,420,-1,-1,-1,-1,-1,1,11,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,9060,422,-1,-1,-1,-1,-1,1,16,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,4916,422,-1,-1,-1,-1,-1,1,9,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,9230,422,-1,-1,-1,-1,-1,1,17,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,6163,422,-1,-1,-1,-1,-1,1,12,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,3906,422,-1,-1,-1,-1,-1,1,7,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,11304,422,-1,-1,-1,-1,-1,1,21,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,5267,422,-1,-1,-1,-1,-1,1,10,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,6753,422,-1,-1,-1,-1,-1,1,12,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,2913,422,-1,-1,-1,-1,-1,1,6,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,5835,422,-1,-1,-1,-1,-1,1,11,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,4717,422,-1,-1,-1,-1,-1,1,8,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,7371,422,-1,-1,-1,-1,-1,1,13,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,3142,422,-1,-1,-1,-1,-1,1,6,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D6_L6_CHAR,6109,422,-1,-1,-1,-1,-1,1,11,46.2962962962963,25,54,34.34343434343434,34,99,50.0,17,34,25,2,8,6
honggfuzz,MAGIC_D10_L10_CHAR,43944,578,-1,-1,-1,-1,-1,1,85,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,53786,578,-1,-1,-1,-1,-1,1,102,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,21467,578,-1,-1,-1,-1,-1,1,40,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,32369,578,-1,-1,-1,-1,-1,1,61,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,30048,578,-1,-1,-1,-1,-1,1,55,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,23387,578,-1,-1,-1,-1,-1,1,44,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,20118,578,-1,-1,-1,-1,-1,1,38,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,18617,578,-1,-1,-1,-1,-1,1,35,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,39025,578,-1,-1,-1,-1,-1,1,74,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,19160,578,-1,-1,-1,-1,-1,1,36,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,20419,578,-1,-1,-1,-1,-1,1,36,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,31851,578,-1,-1,-1,-1,-1,1,59,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,26636,578,-1,-1,-1,-1,-1,1,50,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,30258,578,-1,-1,-1,-1,-1,1,58,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,28970,578,-1,-1,-1,-1,-1,1,55,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,30625,578,-1,-1,-1,-1,-1,1,59,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,37324,578,-1,-1,-1,-1,-1,1,71,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,22439,578,-1,-1,-1,-1,-1,1,42,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,24352,578,-1,-1,-1,-1,-1,1,46,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D10_L10_CHAR,26123,578,-1,-1,-1,-1,-1,1,49,53.2258064516129,33,62,39.25233644859813,42,107,59.523809523809526,25,42,25,2,8,10
honggfuzz,MAGIC_D11_L11_CHAR,23497,617,-1,-1,-1,-1,-1,1,45,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,23279,617,-1,-1,-1,-1,-1,1,44,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,40264,617,-1,-1,-1,-1,-1,1,75,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,48026,617,-1,-1,-1,-1,-1,1,89,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,34598,617,-1,-1,-1,-1,-1,1,66,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,64166,617,-1,-1,-1,-1,-1,1,120,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,27519,617,-1,-1,-1,-1,-1,1,52,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,41924,617,-1,-1,-1,-1,-1,1,79,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,45322,617,-1,-1,-1,-1,-1,1,87,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,55844,617,-1,-1,-1,-1,-1,1,104,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,35772,617,-1,-1,-1,-1,-1,1,66,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,35489,617,-1,-1,-1,-1,-1,1,67,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,21713,617,-1,-1,-1,-1,-1,1,42,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,47433,617,-1,-1,-1,-1,-1,1,89,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,43509,617,-1,-1,-1,-1,-1,1,83,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,28250,617,-1,-1,-1,-1,-1,1,53,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,35792,617,-1,-1,-1,-1,-1,1,68,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,45952,617,-1,-1,-1,-1,-1,1,88,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,21403,617,-1,-1,-1,-1,-1,1,41,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D11_L11_CHAR,26165,617,-1,-1,-1,-1,-1,1,50,54.6875,35,64,40.36697247706422,44,109,61.36363636363637,27,44,25,2,8,11
honggfuzz,MAGIC_D4_L4_CHAR,3333,344,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2124,344,-1,-1,-1,-1,-1,1,4,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3577,344,-1,-1,-1,-1,-1,1,7,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,4260,344,-1,-1,-1,-1,-1,1,8,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2839,344,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3644,344,-1,-1,-1,-1,-1,1,7,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,5450,344,-1,-1,-1,-1,-1,1,10,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3553,344,-1,-1,-1,-1,-1,1,7,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,4593,344,-1,-1,-1,-1,-1,1,9,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,5269,344,-1,-1,-1,-1,-1,1,10,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3974,342,-1,-1,-1,-1,-1,1,7,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2888,343,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3084,344,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2483,344,-1,-1,-1,-1,-1,1,4,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2879,344,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2908,344,-1,-1,-1,-1,-1,1,6,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,2821,344,-1,-1,-1,-1,-1,1,5,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,1283,341,-1,-1,-1,-1,-1,1,3,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,3919,344,-1,-1,-1,-1,-1,1,8,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D4_L4_CHAR,1685,343,-1,-1,-1,-1,-1,1,3,42.0,21,50,31.57894736842105,30,95,43.333333333333336,13,30,25,2,8,4
honggfuzz,MAGIC_D2_L2_CHAR,1838,266,-1,-1,-1,-1,-1,1,4,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,1256,266,-1,-1,-1,-1,-1,1,2,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,958,266,-1,-1,-1,-1,-1,1,2,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,132,256,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,399,258,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,508,259,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,320,257,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,1585,266,-1,-1,-1,-1,-1,1,3,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,538,264,-1,-1,-1,-1,-1,1,1,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,1185,265,-1,-1,-1,-1,-1,1,3,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,2718,266,-1,-1,-1,-1,-1,1,6,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,654,259,-1,-1,-1,-1,-1,1,2,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,463,259,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,1475,266,-1,-1,-1,-1,-1,1,3,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,230,258,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,370,259,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,691,264,-1,-1,-1,-1,-1,1,1,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,178,257,-1,-1,-1,-1,-1,1,1,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,638,259,-1,-1,-1,-1,-1,1,2,34.78260869565217,16,46,25.274725274725277,23,91,30.76923076923077,8,26,25,2,8,2
honggfuzz,MAGIC_D2_L2_CHAR,139,258,-1,-1,-1,-1,-1,1,1,36.95652173913043,17,46,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,2
honggfuzz,MAGIC_D1_L1_CHAR,151,219,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,23,211,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,28,211,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,231,219,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,42,215,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,36,215,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,190,219,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,177,219,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,38,216,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
honggfuzz,MAGIC_D1_L1_CHAR,21,211,-1,-1,-1,-1,-1,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
