fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D,S
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,5,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,5,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,4,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,4,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,4,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,409,1,0,-1,-1,0.01%,1,4,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,479,1,0,-1,-1,0.01%,1,5,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L1_CHAR,0,473,1,0,-1,-1,0.01%,1,4,31,14,44,32,32,97,-1,-1,-1,25,2,8,1,1
tortoise-loop,MAGIC_D1_L81_CHAR,0,8926,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,1,8701,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,0,18229,2,1,-1,-1,0.01%,1,12,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,0,9050,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,0,9117,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,24,28663,2,1,-1,-1,0.01%,1,17,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,13,23754,2,1,-1,-1,0.01%,1,15,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,6,19977,2,1,-1,-1,0.01%,1,13,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,56,45491,2,1,-1,-1,0.01%,1,25,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,49,45778,2,1,-1,-1,0.01%,1,25,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,62,48076,2,1,-1,-1,0.01%,1,26,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,33,34100,2,1,-1,-1,0.01%,1,19,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,99,68411,2,1,-1,-1,0.01%,1,36,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,0,9061,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,20,29603,2,1,-1,-1,0.01%,1,18,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,6,20277,2,1,-1,-1,0.01%,1,13,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,0,4557,2,1,-1,-1,0.01%,1,6,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,12,22307,2,1,-1,-1,0.01%,1,14,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,24,32154,2,1,-1,-1,0.01%,1,18,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L81_CHAR,11,23521,2,1,-1,-1,0.01%,1,14,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,81
tortoise-loop,MAGIC_D1_L91_CHAR,11,23467,2,1,-1,-1,0.01%,1,14,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,150,98911,2,1,-1,-1,0.01%,1,49,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,0,9657,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,9,23634,2,1,-1,-1,0.01%,1,14,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,75,57636,2,1,-1,-1,0.01%,1,31,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,3,20809,2,1,-1,-1,0.01%,1,13,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,10,24566,2,1,-1,-1,0.01%,1,15,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,32,36016,2,1,-1,-1,0.01%,1,20,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,0,20868,2,1,-1,-1,0.01%,1,14,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,42,43955,2,1,-1,-1,0.01%,1,24,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,4,20779,2,1,-1,-1,0.01%,1,13,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,61,49784,2,1,-1,-1,0.01%,1,26,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,22,29871,2,1,-1,-1,0.01%,1,18,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,0,10117,2,1,-1,-1,0.01%,1,8,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,53,46079,2,1,-1,-1,0.01%,1,25,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,0,3094,2,1,-1,-1,0.01%,1,5,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,11,26630,2,1,-1,-1,0.01%,1,16,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,55,46422,2,1,-1,-1,0.01%,1,25,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,0,9876,2,1,-1,-1,0.01%,1,9,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
tortoise-loop,MAGIC_D1_L91_CHAR,64,51009,2,1,-1,-1,0.01%,1,27,34,15,44,36,35,97,-1,-1,-1,25,2,8,1,91
honggfuzz,MAGIC_D1_L61_CHAR,2136,226,-1,-1,-1,-1,-1,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,766,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,912,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1772,226,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,591,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1286,227,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,8941,226,-1,-1,-1,-1,-1,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,5574,227,-1,-1,-1,-1,-1,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,4283,227,-1,-1,-1,-1,-1,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1673,226,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1300,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,5311,226,-1,-1,-1,-1,-1,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1049,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,219,225,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,3741,227,-1,-1,-1,-1,-1,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,730,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,992,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,1056,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,3200,226,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L61_CHAR,5033,226,-1,-1,-1,-1,-1,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
honggfuzz,MAGIC_D1_L31_CHAR,339,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,1611,227,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,448,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,875,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,374,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,424,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,660,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,587,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,443,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,830,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,550,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,318,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,639,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,4848,227,-1,-1,-1,-1,-1,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,267,225,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,490,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,279,225,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,412,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,925,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L31_CHAR,366,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
honggfuzz,MAGIC_D1_L21_CHAR,614,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,140,223,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,158,225,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,388,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,681,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,173,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,549,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,263,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,383,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,229,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,314,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,420,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,327,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,383,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,195,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,256,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,475,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,207,225,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,273,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L21_CHAR,130,224,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
honggfuzz,MAGIC_D1_L51_CHAR,806,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,331,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,5579,226,-1,-1,-1,-1,-1,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,518,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,874,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,766,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,730,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,572,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,400,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,1800,226,-1,-1,-1,-1,-1,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,776,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,5022,226,-1,-1,-1,-1,-1,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,9413,227,-1,-1,-1,-1,-1,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,3038,226,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,5761,227,-1,-1,-1,-1,-1,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,3288,226,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,332,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,210,224,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,889,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L51_CHAR,1016,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
honggfuzz,MAGIC_D1_L41_CHAR,652,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,599,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,820,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,2720,226,-1,-1,-1,-1,-1,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,407,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,604,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,529,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,275,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,1477,226,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,598,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,1780,226,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,495,226,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,3163,226,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,2850,227,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,894,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,1138,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,395,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,1092,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,564,227,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L41_CHAR,6827,226,-1,-1,-1,-1,-1,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
honggfuzz,MAGIC_D1_L101_CHAR,651,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,1411,227,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,611,226,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,2366,226,-1,-1,-1,-1,-1,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,263,223,-1,-1,-1,-1,-1,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,1387,227,-1,-1,-1,-1,-1,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,2064,225,-1,-1,-1,-1,-1,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,5092,226,-1,-1,-1,-1,-1,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,2367,227,-1,-1,-1,-1,-1,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,1953,225,-1,-1,-1,-1,-1,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,11047,227,-1,-1,-1,-1,-1,1,19,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,2930,226,-1,-1,-1,-1,-1,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,8871,226,-1,-1,-1,-1,-1,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,7734,226,-1,-1,-1,-1,-1,1,14,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
honggfuzz,MAGIC_D1_L101_CHAR,4536,226,-1,-1,-1,-1,-1,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,101
