fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,L
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,537,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,537,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,537,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,569,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L1_STR,0,529,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
fairfuzz,MAGIC_D1_L3_STR,30,17641,3,2,-1,-1,0.01%,1,11,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,4967,1425809,3,2,-1,-1,0.01%,1,553,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,893,265186,3,2,-1,-1,0.01%,1,106,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,61,22253,3,2,-1,-1,0.01%,1,13,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,87,29028,3,2,-1,-1,0.01%,1,16,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,147,46472,3,2,-1,-1,0.01%,1,22,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,372,151614,3,2,-1,-1,0.01%,1,64,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,176,54556,3,2,-1,-1,0.01%,1,25,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,1022,395998,3,2,-1,-1,0.01%,1,158,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,161,50309,3,2,-1,-1,0.01%,1,24,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,4151,1203544,3,2,-1,-1,0.01%,1,469,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,1108,442512,3,2,-1,-1,0.01%,1,177,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,99,37416,3,2,-1,-1,0.01%,1,18,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,1962,574246,3,2,-1,-1,0.01%,1,227,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,1317,382612,3,2,-1,-1,0.01%,1,153,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,412,120295,3,2,-1,-1,0.01%,1,51,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,268,81836,3,2,-1,-1,0.01%,1,36,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,1625,462572,3,2,-1,-1,0.01%,1,186,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,386,116094,3,2,-1,-1,0.01%,1,48,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
fairfuzz,MAGIC_D1_L3_STR,2403,691282,3,2,-1,-1,0.01%,1,271,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,3
memlock-stack,MAGIC_D1_L2_STR,517,265424,2,1,-1,-1,0.01%,1,142,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,68,35384,2,1,-1,-1,0.01%,1,22,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,196,100920,2,1,-1,-1,0.01%,1,56,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,360,184848,2,1,-1,-1,0.01%,1,99,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,1868,957137,2,1,-1,-1,0.01%,1,500,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,572,293328,2,1,-1,-1,0.01%,1,154,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,1857,951280,2,1,-1,-1,0.01%,1,499,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,121,62593,2,1,-1,-1,0.01%,1,38,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,4496,2302560,2,1,-1,-1,0.01%,1,1172,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,111,57476,2,1,-1,-1,0.01%,1,34,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,206,105980,2,1,-1,-1,0.01%,1,57,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,464,238096,2,1,-1,-1,0.01%,1,125,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,119,61456,2,1,-1,-1,0.01%,1,36,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,13,7146,2,1,-1,-1,0.01%,1,8,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,153,78899,2,1,-1,-1,0.01%,1,50,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,247,127222,2,1,-1,-1,0.01%,1,69,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,677,347259,2,1,-1,-1,0.01%,1,197,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,1781,912554,2,1,-1,-1,0.01%,1,476,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,85,44048,2,1,-1,-1,0.01%,1,26,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L2_STR,883,452854,2,1,-1,-1,0.01%,1,239,34.090909090909086,15,44,36.08247422680412,35,97,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,422,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,810,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,842,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,422,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,3,832,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,422,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_STR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,418,8,7,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,406,5,4,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,402,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,1226,9,8,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,810,9,8,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,826,7,6,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,412,9,8,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,402,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,402,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,842,9,8,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,830,9,8,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,1218,8,7,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,410,7,6,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,410,11,10,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,394,5,4,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,426,5,4,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,794,7,6,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,410,3,2,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,802,8,7,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_STR,0,402,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
aflplusplus,MAGIC_D1_L2_STR,357,142984,-1,-1,33,3,9.09%,1,175,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,67,27152,-1,-1,33,3,9.09%,1,33,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,303,121522,-1,-1,33,3,9.09%,1,148,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,682,272984,-1,-1,33,3,9.09%,1,332,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,221,88760,-1,-1,33,3,9.09%,1,109,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,298,119507,-1,-1,33,3,9.09%,1,147,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,131,52884,-1,-1,33,3,9.09%,1,66,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,19,7862,-1,-1,33,3,9.09%,1,10,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,910,364267,-1,-1,33,3,9.09%,1,446,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,66,26619,-1,-1,33,3,9.09%,1,33,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,112,45184,-1,-1,33,3,9.09%,1,56,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,28,11571,-1,-1,33,3,9.09%,1,14,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,74,29916,-1,-1,33,3,9.09%,1,36,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,52,21321,-1,-1,33,3,9.09%,1,26,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,61,24765,-1,-1,33,3,9.09%,1,30,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,1,788,-1,-1,33,3,9.09%,1,1,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,50,20291,-1,-1,33,3,9.09%,1,25,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,319,127968,-1,-1,33,3,9.09%,1,159,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,488,195443,-1,-1,33,3,9.09%,1,239,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L2_STR,24,10000,-1,-1,33,3,9.09%,1,12,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,2
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,190,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,1,386,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,1,542,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,3,1172,-1,-1,33,2,6.06%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,3,1024,-1,-1,33,2,6.06%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,1,385,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,1,370,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,1,374,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,6,2055,-1,-1,33,2,6.06%,1,3,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,209,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,190,-1,-1,33,2,6.06%,1,1,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,0,190,-1,-1,33,2,6.06%,1,0,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
aflplusplus,MAGIC_D1_L1_STR,3,975,-1,-1,33,2,6.06%,1,2,31.818181818181817,14,44,24.719101123595504,22,89,25.0,6,24,25,2,8,1
lafintel,MAGIC_D1_L6_STR,37,201512,-1,-1,165,25,15.15%,1,270,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,29,72804,-1,-1,165,24,14.55%,1,98,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,33,223427,-1,-1,165,25,15.15%,1,297,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,12,76011,-1,-1,165,24,14.55%,1,102,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,7,44059,-1,-1,165,24,14.55%,1,58,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,47,363169,-1,-1,165,25,15.15%,1,483,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,5,18996,-1,-1,165,24,14.55%,1,27,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,15,78093,-1,-1,165,25,15.15%,1,105,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,11,42468,-1,-1,165,24,14.55%,1,57,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,23,176587,-1,-1,165,25,15.15%,1,237,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,4,15297,-1,-1,165,24,14.55%,1,22,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,22,117889,-1,-1,165,25,15.15%,1,158,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,47,392732,-1,-1,165,25,15.15%,1,524,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,21,124720,-1,-1,165,25,15.15%,1,164,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,23,158807,-1,-1,165,25,15.15%,1,208,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,57,301716,-1,-1,165,25,15.15%,1,403,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,71,415738,-1,-1,165,25,15.15%,1,552,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
lafintel,MAGIC_D1_L6_STR,34,140790,-1,-1,165,25,15.15%,1,187,34.090909090909086,15,44,28.08988764044944,25,89,29.166666666666668,7,24,25,2,8,6
