fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,C,D
tortoise-loop,CHECKSUM_L84_C10_D1,9,112478,11,10,-1,-1,0.01%,1,53,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,12,85003,9,8,-1,-1,0.01%,1,41,88.0,55,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,33,140282,9,8,-1,-1,0.03%,1,65,88.0,55,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,175,342198,9,8,-1,-1,0.02%,1,152,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,21,117632,11,10,-1,-1,0.01%,1,55,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,13,109957,11,10,-1,-1,0.01%,1,52,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,80,206072,11,10,-1,-1,0.02%,1,93,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,6,69430,10,9,-1,-1,0.01%,1,34,90.0,56,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,19,129105,11,10,-1,-1,0.01%,1,60,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,42,149115,11,10,-1,-1,0.03%,1,69,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,3,117134,11,10,-1,-1,0.01%,1,55,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,20,113680,9,8,-1,-1,0.01%,1,54,88.0,55,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,31,134352,10,9,-1,-1,0.01%,1,63,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,26,126836,10,9,-1,-1,0.01%,1,59,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,24,74949,5,4,-1,-1,0.01%,1,37,82.0,51,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,36,145479,11,10,-1,-1,0.04%,1,67,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,2,102363,11,10,-1,-1,0.01%,1,49,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,18,97040,11,10,-1,-1,0.01%,1,46,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,38,125808,9,8,-1,-1,0.01%,1,59,88.0,55,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L84_C10_D1,39,190757,10,9,-1,-1,0.04%,1,87,91.0,57,62,79.0,77,97,-1.0,-1,-1,100,8,8,10,1
tortoise-loop,CHECKSUM_L64_C7_D1,5,34612,8,7,-1,-1,0.01%,1,20,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,34,63341,2,1,-1,-1,0.01%,1,33,51.0,29,56,50.0,49,97,-1.0,-1,-1,50,4,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,7,40625,7,6,-1,-1,0.01%,1,23,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,33,123328,8,7,-1,-1,0.01%,1,61,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,10,65719,8,7,-1,-1,0.01%,1,34,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,27,65711,5,4,-1,-1,0.01%,1,34,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,16,43623,8,7,-1,-1,0.01%,1,24,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,8,41582,6,5,-1,-1,0.01%,1,23,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,2,47884,6,5,-1,-1,0.01%,1,25,87.0,49,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,28,89908,8,7,-1,-1,0.01%,1,46,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,6,42326,7,6,-1,-1,0.01%,1,23,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,108,188163,7,6,-1,-1,0.02%,1,90,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,7,72842,6,5,-1,-1,0.01%,1,38,87.0,49,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,68,134911,6,5,-1,-1,0.02%,1,66,87.0,49,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,35,82980,8,7,-1,-1,0.01%,1,42,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,22,80454,6,5,-1,-1,0.01%,1,41,87.0,49,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,9,25903,2,1,-1,-1,0.01%,1,15,51.0,29,56,50.0,49,97,-1.0,-1,-1,50,4,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,8,41171,4,3,-1,-1,0.01%,1,23,83.0,47,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,9,66052,7,6,-1,-1,0.01%,1,34,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L64_C7_D1,12,47070,6,5,-1,-1,0.01%,1,27,91.0,51,56,79.0,77,97,-1.0,-1,-1,100,8,8,7,1
tortoise-loop,CHECKSUM_L78_C9_D1,51,160393,9,8,-1,-1,0.04%,1,74,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,48,162782,10,9,-1,-1,0.03%,1,77,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,34,146306,9,8,-1,-1,0.04%,1,70,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,66,172607,9,8,-1,-1,0.03%,1,79,90.0,54,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,102,217692,10,9,-1,-1,0.02%,1,102,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,40,124555,8,7,-1,-1,0.01%,1,60,88.0,53,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,62,153584,8,7,-1,-1,0.03%,1,71,88.0,53,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,19,136622,9,8,-1,-1,0.04%,1,66,90.0,54,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,204,189554,10,9,-1,-1,0.02%,1,90,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,23,111177,10,9,-1,-1,0.01%,1,52,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,14,102492,10,9,-1,-1,0.01%,1,51,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,32,88931,8,7,-1,-1,0.01%,1,45,90.0,54,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,23,116366,9,8,-1,-1,0.01%,1,56,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,161,286903,10,9,-1,-1,0.02%,1,134,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,20,99186,9,8,-1,-1,0.01%,1,48,90.0,54,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,6,75668,9,8,-1,-1,0.01%,1,37,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,91,232323,10,9,-1,-1,0.02%,1,110,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,99,229411,10,9,-1,-1,0.02%,1,104,91.0,55,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,30,112003,8,7,-1,-1,0.01%,1,53,90.0,54,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L78_C9_D1,65,164338,6,5,-1,-1,0.02%,1,76,85.0,51,60,79.0,77,97,-1.0,-1,-1,100,8,8,9,1
tortoise-loop,CHECKSUM_L42_C1_D3,2,16052,3,2,-1,-1,0.01%,1,11,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,15,30195,2,1,-1,-1,0.01%,1,18,47.0,23,48,48.0,49,101,-1.0,-1,-1,50,4,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,28,58398,4,3,-1,-1,0.01%,1,31,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,0,15515,3,2,-1,-1,0.01%,1,11,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,23,52515,3,2,-1,-1,0.01%,1,29,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,6,27305,4,3,-1,-1,0.01%,1,17,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,5,27762,3,2,-1,-1,0.01%,1,17,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,9,33869,4,3,-1,-1,0.01%,1,20,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,0,22769,4,3,-1,-1,0.01%,1,15,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,0,21561,4,3,-1,-1,0.01%,1,13,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,8,30888,3,2,-1,-1,0.01%,1,18,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,0,22479,3,2,-1,-1,0.01%,1,15,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,12,26653,2,1,-1,-1,0.01%,1,16,47.0,23,48,48.0,49,101,-1.0,-1,-1,50,4,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,0,22772,3,2,-1,-1,0.01%,1,14,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,5,16793,2,1,-1,-1,0.01%,1,12,47.0,23,48,48.0,49,101,-1.0,-1,-1,50,4,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,8,22153,3,2,-1,-1,0.01%,1,14,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,19,47358,3,2,-1,-1,0.01%,1,26,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,5,16722,4,3,-1,-1,0.01%,1,11,89.0,43,48,79.0,80,101,-1.0,-1,-1,100,8,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,36,64170,2,1,-1,-1,0.01%,1,34,47.0,23,48,48.0,49,101,-1.0,-1,-1,50,4,8,1,3
tortoise-loop,CHECKSUM_L42_C1_D3,16,32675,3,2,-1,-1,0.01%,1,19,68.0,33,48,63.0,64,101,-1.0,-1,-1,75,6,8,1,3
tortoise-loop,CHECKSUM_L46_C4_D1,21,51919,3,2,-1,-1,0.01%,1,28,70.0,35,50,64.0,63,97,-1.0,-1,-1,75,6,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,0,26285,5,4,-1,-1,0.01%,1,16,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,1,13456,2,1,-1,-1,0.01%,1,10,52.0,26,50,50.0,49,97,-1.0,-1,-1,50,4,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,60,108695,4,3,-1,-1,0.01%,1,54,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,3,27340,4,3,-1,-1,0.01%,1,17,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,4,29015,4,3,-1,-1,0.01%,1,18,88.0,44,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,31,65950,3,2,-1,-1,0.01%,1,34,70.0,35,50,64.0,63,97,-1.0,-1,-1,75,6,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,47,90780,3,2,-1,-1,0.01%,1,45,70.0,35,50,64.0,63,97,-1.0,-1,-1,75,6,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,8,23386,5,4,-1,-1,0.01%,1,15,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,90,143158,3,2,-1,-1,0.02%,1,70,70.0,35,50,64.0,63,97,-1.0,-1,-1,75,6,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,7,42535,5,4,-1,-1,0.01%,1,24,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,9,42141,4,3,-1,-1,0.01%,1,24,88.0,44,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,35,74689,5,4,-1,-1,0.01%,1,38,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,6,33165,4,3,-1,-1,0.01%,1,20,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,0,31285,4,3,-1,-1,0.01%,1,18,88.0,44,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,53,99602,5,4,-1,-1,0.01%,1,50,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,17,47101,5,4,-1,-1,0.01%,1,26,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,34,73987,5,4,-1,-1,0.01%,1,38,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,75,134262,5,4,-1,-1,0.03%,1,66,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L46_C4_D1,16,45409,4,3,-1,-1,0.01%,1,25,90.0,45,50,79.0,77,97,-1.0,-1,-1,100,8,8,4,1
tortoise-loop,CHECKSUM_L60_C1_D6,25,68897,6,5,-1,-1,0.01%,1,35,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,37,69837,6,5,-1,-1,0.01%,1,36,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,27,74128,6,5,-1,-1,0.01%,1,38,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,10,60988,6,5,-1,-1,0.01%,1,31,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,12,29946,2,1,-1,-1,0.01%,1,18,42.0,23,54,45.0,49,107,-1.0,-1,-1,50,4,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,30,69689,4,3,-1,-1,0.01%,1,35,83.0,45,54,76.0,82,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,41,115436,7,6,-1,-1,0.01%,1,57,90.0,49,54,80.0,86,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,2,44909,6,5,-1,-1,0.01%,1,25,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,8,41612,6,5,-1,-1,0.01%,1,23,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,2,34498,7,6,-1,-1,0.01%,1,20,90.0,49,54,80.0,86,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,19,42340,2,1,-1,-1,0.01%,1,23,42.0,23,54,45.0,49,107,-1.0,-1,-1,50,4,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,3,62815,7,6,-1,-1,0.01%,1,33,90.0,49,54,80.0,86,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,9,47630,5,4,-1,-1,0.01%,1,26,83.0,45,54,76.0,82,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,57,110885,5,4,-1,-1,0.01%,1,55,83.0,45,54,76.0,82,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,4,54247,6,5,-1,-1,0.01%,1,29,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,183,124440,5,4,-1,-1,0.01%,1,61,83.0,45,54,76.0,82,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,8,55274,6,5,-1,-1,0.01%,1,29,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,22,58885,7,6,-1,-1,0.01%,1,31,90.0,49,54,80.0,86,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,91,177811,6,5,-1,-1,0.02%,1,85,87.0,47,54,78.0,84,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L60_C1_D6,18,75374,5,4,-1,-1,0.01%,1,38,83.0,45,54,76.0,82,107,-1.0,-1,-1,100,8,8,1,6
tortoise-loop,CHECKSUM_L64_C1_D7,35,113199,8,7,-1,-1,0.01%,1,56,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,5,65640,7,6,-1,-1,0.01%,1,35,87.0,49,56,78.0,86,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,36,66683,6,5,-1,-1,0.01%,1,35,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,120,253227,7,6,-1,-1,0.02%,1,120,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,8,90034,8,7,-1,-1,0.01%,1,46,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,0,47060,8,7,-1,-1,0.01%,1,25,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,82,149277,5,4,-1,-1,0.02%,1,73,80.0,45,56,75.0,82,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,9,27759,5,4,-1,-1,0.01%,1,16,83.0,47,56,77.0,84,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,7,57869,7,6,-1,-1,0.01%,1,31,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,43,91860,7,6,-1,-1,0.01%,1,46,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,62,171015,7,6,-1,-1,0.03%,1,84,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,81,179612,7,6,-1,-1,0.02%,1,87,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,50,101872,3,2,-1,-1,0.01%,1,51,58.0,33,56,58.0,64,109,-1.0,-1,-1,75,6,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,13,78458,8,7,-1,-1,0.01%,1,40,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,63,168051,8,7,-1,-1,0.04%,1,82,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,42,138792,6,5,-1,-1,0.03%,1,68,83.0,47,56,77.0,84,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,39,92787,8,7,-1,-1,0.01%,1,48,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,20,61351,7,6,-1,-1,0.01%,1,33,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,28,103326,8,7,-1,-1,0.01%,1,51,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L64_C1_D7,6,82879,8,7,-1,-1,0.01%,1,42,91.0,51,56,80.0,88,109,-1.0,-1,-1,100,8,8,1,7
tortoise-loop,CHECKSUM_L42_C3_D1,16,41860,3,2,-1,-1,0.01%,1,23,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,2,23611,3,2,-1,-1,0.01%,1,14,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,10,35143,3,2,-1,-1,0.01%,1,20,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,45,87537,3,2,-1,-1,0.01%,1,44,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,15,42743,4,3,-1,-1,0.01%,1,23,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,1,22731,3,2,-1,-1,0.01%,1,14,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,29,64090,3,2,-1,-1,0.01%,1,33,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,18,49425,4,3,-1,-1,0.01%,1,27,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,2,13239,2,1,-1,-1,0.01%,1,10,52.0,25,48,50.0,49,97,-1.0,-1,-1,50,4,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,4,25110,4,3,-1,-1,0.01%,1,15,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,1,22035,4,3,-1,-1,0.01%,1,14,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,10,33914,3,2,-1,-1,0.01%,1,19,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,2,21650,3,2,-1,-1,0.01%,1,14,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,37,66108,4,3,-1,-1,0.01%,1,34,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,7,36043,3,2,-1,-1,0.01%,1,20,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,15,42955,4,3,-1,-1,0.01%,1,23,89.0,43,48,79.0,77,97,-1.0,-1,-1,100,8,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,0,21997,3,2,-1,-1,0.01%,1,14,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,4,26881,3,2,-1,-1,0.01%,1,17,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,13,37759,3,2,-1,-1,0.01%,1,21,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L42_C3_D1,33,57158,3,2,-1,-1,0.01%,1,29,70.0,34,48,64.0,63,97,-1.0,-1,-1,75,6,8,3,1
tortoise-loop,CHECKSUM_L52_C1_D5,19,55705,4,3,-1,-1,0.01%,1,29,86.0,45,52,78.0,82,105,-1.0,-1,-1,100,8,8,1,5
