fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,weight
honggfuzz,COMWE_W5_D10_B1,769,2855,-1,-1,-1,-1,-1,1,2,7.709750567,238,3087,7.803817347,323,4139,7.149805447,147,2056,100,3,3,5,0.0000001024
honggfuzz,COMWE_W5_D10_B1,602,1632,-1,-1,-1,-1,-1,1,1,4.340783933,134,3087,4.445518241,184,4139,3.988326848,82,2056,100,3,3,5,0.0000001024
honggfuzz,COMWE_W2_D10_B1,887,28590,-1,-1,-1,-1,-1,1,1,75.898931,2343,3087,74.51075139,3084,4139,70.42801556,1448,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,107,10091,-1,-1,-1,-1,-1,1,1,23.93909945,739,3087,23.31481034,965,4139,20.08754864,413,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,122,12089,-1,-1,-1,-1,-1,1,1,28.76579203,888,3087,27.61536603,1143,4139,24.17315175,497,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,344,20209,-1,-1,-1,-1,-1,1,1,50.59928733,1562,3087,48.80405895,2020,4139,44.60116732,917,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,3066,34655,-1,-1,-1,-1,-1,1,7,97.60285066,3013,3087,96.95578642,4013,4139,96.49805447,1984,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,701,27526,-1,-1,-1,-1,-1,1,2,72.27081309,2231,3087,70.28267698,2909,4139,66.34241245,1364,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,4,990,-1,-1,-1,-1,-1,1,1,1.716877227,53,3087,1.812031892,75,4139,1.26459144,26,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,82,9793,-1,-1,-1,-1,-1,1,1,22.99967606,710,3087,21.88934525,906,4139,19.06614786,392,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,785,26362,-1,-1,-1,-1,-1,1,1,69.58211856,2148,3087,67.57670935,2797,4139,64.20233463,1320,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,1218,31287,-1,-1,-1,-1,-1,1,3,85.97343699,2654,3087,84.80309253,3510,4139,81.80933852,1682,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,604,25143,-1,-1,-1,-1,-1,1,1,64.75542598,1999,3087,62.79294516,2599,4139,58.56031128,1204,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,3401,34943,-1,-1,-1,-1,-1,1,8,98.34791059,3036,3087,97.77724088,4047,4139,97.56809339,2006,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,88,10065,-1,-1,-1,-1,-1,1,1,23.51797862,726,3087,22.61415801,936,4139,19.64980545,404,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,11,2490,-1,-1,-1,-1,-1,1,1,5.280207321,163,3087,5.242812273,217,4139,4.134241245,85,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,2834,34416,-1,-1,-1,-1,-1,1,7,97.11694201,2998,3087,96.42425707,3991,4139,95.86575875,1971,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,608,26842,-1,-1,-1,-1,-1,1,2,69.74408811,2153,3087,67.84247403,2808,4139,63.42412451,1304,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,169,14723,-1,-1,-1,-1,-1,1,1,35.40654357,1093,3087,33.67963276,1394,4139,30.05836576,618,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,162,12571,-1,-1,-1,-1,-1,1,1,30.51506317,942,3087,29.37907707,1216,4139,26.11867704,537,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,129,11977,-1,-1,-1,-1,-1,1,1,28.6686103,885,3087,27.85697028,1153,4139,24.27042802,499,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W2_D10_B1,97,10045,-1,-1,-1,-1,-1,1,1,23.80952381,735,3087,22.85576226,946,4139,19.89299611,409,2056,100,3,3,2,0.0009765625
honggfuzz,COMWE_W3_D10_B1,63,2665,-1,-1,-1,-1,-1,1,1,7.029478458,217,3087,7.175646291,297,4139,6.079766537,125,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,46,2033,-1,-1,-1,-1,-1,1,1,5.312601231,164,3087,5.315293549,220,4139,4.620622568,95,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,59,2520,-1,-1,-1,-1,-1,1,1,6.575963719,203,3087,6.644116936,275,4139,5.739299611,118,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,73,2774,-1,-1,-1,-1,-1,1,1,7.223841918,223,3087,7.175646291,297,4139,6.322957198,130,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,153,3541,-1,-1,-1,-1,-1,1,1,9.815354713,303,3087,10.05073689,416,4139,8.998054475,185,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,3613,31923,-1,-1,-1,-1,-1,1,8,91.12406868,2813,3087,91.3747282,3782,4139,88.57003891,1821,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,49,2328,-1,-1,-1,-1,-1,1,1,6.05766116,187,3087,6.088427156,252,4139,5.204280156,107,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,62,2592,-1,-1,-1,-1,-1,1,1,6.478781989,200,3087,6.716598212,278,4139,5.593385214,115,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,71,2647,-1,-1,-1,-1,-1,1,1,6.899902818,213,3087,6.861560763,284,4139,6.031128405,124,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,93,3152,-1,-1,-1,-1,-1,1,1,8.422416586,260,3087,8.431988403,349,4139,7.490272374,154,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,86,2668,-1,-1,-1,-1,-1,1,1,6.899902818,213,3087,7.07900459,293,4139,6.177042802,127,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,15217,30767,-1,-1,-1,-1,-1,1,34,83.18756074,2568,3087,83.18434404,3443,4139,81.27431907,1671,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,28,1961,-1,-1,-1,-1,-1,1,1,4.891480402,151,3087,4.977047596,206,4139,4.134241245,85,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,71,2929,-1,-1,-1,-1,-1,1,1,7.418205377,229,3087,7.53805267,312,4139,6.517509728,134,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,4687,32597,-1,-1,-1,-1,-1,1,10,93.06770327,2873,3087,93.25924136,3860,4139,90.95330739,1870,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,156,3576,-1,-1,-1,-1,-1,1,1,9.718172983,300,3087,9.857453491,408,4139,8.852140078,182,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,13,1425,-1,-1,-1,-1,-1,1,1,3.174603175,98,3087,3.189176129,132,4139,2.577821012,53,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,193,3557,-1,-1,-1,-1,-1,1,1,9.912536443,306,3087,9.978255617,413,4139,9.241245136,190,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,62,2291,-1,-1,-1,-1,-1,1,1,5.76611597,178,3087,5.846822904,242,4139,5.107003891,105,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W3_D10_B1,171,3551,-1,-1,-1,-1,-1,1,1,9.426627794,291,3087,9.615849239,398,4139,8.463035019,174,2056,100,3,3,3,0.00001693508781
honggfuzz,COMWE_W4_D10_B1,171,1721,-1,-1,-1,-1,-1,1,1,4.632329122,143,3087,4.759603769,197,4139,4.23151751,87,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,41,1385,-1,-1,-1,-1,-1,1,1,3.433754454,106,3087,3.503261657,145,4139,2.918287938,60,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,229,2147,-1,-1,-1,-1,-1,1,1,5.73372206,177,3087,5.870983329,243,4139,5.252918288,108,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,45883,37082,-1,-1,-1,-1,-1,1,125,99.51409135,3072,3087,99.20270597,4106,4139,99.31906615,2042,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,14,1084,-1,-1,-1,-1,-1,1,1,2.429543246,75,3087,2.561005074,106,4139,1.945525292,40,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,56,1390,-1,-1,-1,-1,-1,1,1,3.498542274,108,3087,3.599903358,149,4139,2.96692607,61,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,215,1964,-1,-1,-1,-1,-1,1,1,5.280207321,163,3087,5.339453974,221,4139,4.815175097,99,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,284,2816,-1,-1,-1,-1,-1,1,1,7.709750567,238,3087,7.803817347,323,4139,7.101167315,146,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,6391,31117,-1,-1,-1,-1,-1,1,15,89.34240363,2758,3087,89.99758396,3725,4139,86.62451362,1781,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,124,1756,-1,-1,-1,-1,-1,1,1,4.599935212,142,3087,4.759603769,197,4139,4.085603113,84,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,76,1335,-1,-1,-1,-1,-1,1,1,3.563330094,110,3087,3.648224209,151,4139,3.210116732,66,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,9,920,-1,-1,-1,-1,-1,1,1,1.976028507,61,3087,2.12611742,88,4139,1.507782101,31,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,32,1426,-1,-1,-1,-1,-1,1,1,3.595724004,111,3087,3.720705484,154,4139,3.064202335,63,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,40,1095,-1,-1,-1,-1,-1,1,1,2.688694525,83,3087,2.778448901,115,4139,2.285992218,47,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,86,1586,-1,-1,-1,-1,-1,1,1,4.178814383,129,3087,4.203913989,174,4139,3.745136187,77,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,82,1618,-1,-1,-1,-1,-1,1,1,4.275996113,132,3087,4.373036965,181,4139,3.793774319,78,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,75,1473,-1,-1,-1,-1,-1,1,1,3.790087464,117,3087,3.841507611,159,4139,3.307392996,68,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,64,1558,-1,-1,-1,-1,-1,1,1,3.952057013,122,3087,4.083111863,169,4139,3.404669261,70,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,92,1578,-1,-1,-1,-1,-1,1,1,4.211208293,130,3087,4.324716115,179,4139,3.793774319,78,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W4_D10_B1,50011,37247,-1,-1,-1,-1,-1,1,138,99.48169744,3071,3087,99.20270597,4106,4139,99.22178988,2040,2056,100,3,3,4,0.0000009536743164
honggfuzz,COMWE_W9_D10_B1,622,986,-1,-1,-1,-1,-1,1,1,2.526724976,78,3087,2.609325924,108,4139,2.188715953,45,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,758,1033,-1,-1,-1,-1,-1,1,1,2.656300615,82,3087,2.73012805,113,4139,2.33463035,48,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,109,770,-1,-1,-1,-1,-1,1,1,1.911240687,59,3087,1.981154868,82,4139,1.556420233,32,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,93,799,-1,-1,-1,-1,-1,1,1,2.073210236,64,3087,2.150277845,89,4139,1.750972763,36,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,41,711,-1,-1,-1,-1,-1,1,1,1.781665047,55,3087,1.836192317,76,4139,1.410505837,29,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,4912,2580,-1,-1,-1,-1,-1,1,9,6.770327178,209,3087,6.861560763,284,4139,6.517509728,134,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,160,789,-1,-1,-1,-1,-1,1,1,1.976028507,61,3087,2.029475719,84,4139,1.653696498,34,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,186,850,-1,-1,-1,-1,-1,1,1,2.073210236,64,3087,2.150277845,89,4139,1.750972763,36,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,430,1126,-1,-1,-1,-1,-1,1,1,3.045027535,94,3087,3.23749698,134,4139,2.626459144,54,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,160,848,-1,-1,-1,-1,-1,1,1,2.137998056,66,3087,2.222759121,92,4139,1.799610895,37,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,97,826,-1,-1,-1,-1,-1,1,1,2.073210236,64,3087,2.150277845,89,4139,1.750972763,36,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,445,884,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,626,990,-1,-1,-1,-1,-1,1,1,2.526724976,78,3087,2.609325924,108,4139,2.188715953,45,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,98,825,-1,-1,-1,-1,-1,1,1,2.105604146,65,3087,2.198598695,91,4139,1.799610895,37,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,258,833,-1,-1,-1,-1,-1,1,1,2.137998056,66,3087,2.198598695,91,4139,1.848249027,38,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,1001,902,-1,-1,-1,-1,-1,1,2,2.137998056,66,3087,2.222759121,92,4139,1.848249027,38,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,62,729,-1,-1,-1,-1,-1,1,1,1.878846777,58,3087,1.956994443,81,4139,1.556420233,32,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,229,818,-1,-1,-1,-1,-1,1,1,1.976028507,61,3087,2.053636144,85,4139,1.653696498,34,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,79,794,-1,-1,-1,-1,-1,1,1,1.976028507,61,3087,2.053636144,85,4139,1.653696498,34,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W9_D10_B1,3,482,-1,-1,-1,-1,-1,1,1,1.101392938,34,3087,1.183860836,49,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
honggfuzz,COMWE_W7_D10_B1,3661,3190,-1,-1,-1,-1,-1,1,6,8.519598316,263,3087,8.69775308,360,4139,8.025291829,165,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,51,761,-1,-1,-1,-1,-1,1,1,1.781665047,55,3087,1.884513167,78,4139,1.459143969,30,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,100,817,-1,-1,-1,-1,-1,1,1,2.105604146,65,3087,2.17443827,90,4139,1.799610895,37,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,485,1199,-1,-1,-1,-1,-1,1,1,3.174603175,98,3087,3.28581783,136,4139,2.821011673,58,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,97,809,-1,-1,-1,-1,-1,1,1,2.073210236,64,3087,2.150277845,89,4139,1.750972763,36,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,457,898,-1,-1,-1,-1,-1,1,1,2.235179786,69,3087,2.295240396,95,4139,1.945525292,40,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,273,1008,-1,-1,-1,-1,-1,1,1,2.526724976,78,3087,2.633486349,109,4139,2.140077821,44,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,974,1866,-1,-1,-1,-1,-1,1,2,4.956268222,153,3087,5.097849722,211,4139,4.571984436,94,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,905,2053,-1,-1,-1,-1,-1,1,2,5.506964691,170,3087,5.677699928,235,4139,5.058365759,104,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,255,841,-1,-1,-1,-1,-1,1,1,2.073210236,64,3087,2.150277845,89,4139,1.750972763,36,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,85,782,-1,-1,-1,-1,-1,1,1,1.814058957,56,3087,1.908673593,79,4139,1.507782101,31,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,327,988,-1,-1,-1,-1,-1,1,1,2.494331066,77,3087,2.585165499,107,4139,2.140077821,44,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,273,874,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.271079971,94,4139,1.89688716,39,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,95,889,-1,-1,-1,-1,-1,1,1,2.137998056,66,3087,2.222759121,92,4139,1.799610895,37,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,118,849,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,2375,2677,-1,-1,-1,-1,-1,1,4,7.191448008,222,3087,7.320608843,303,4139,6.857976654,141,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,624,1498,-1,-1,-1,-1,-1,1,1,4.178814383,129,3087,4.30055569,178,4139,3.842412451,79,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,115,782,-1,-1,-1,-1,-1,1,1,1.976028507,61,3087,2.053636144,85,4139,1.653696498,34,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,109,950,-1,-1,-1,-1,-1,1,1,2.364755426,73,3087,2.416042522,100,4139,1.994163424,41,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W7_D10_B1,241,970,-1,-1,-1,-1,-1,1,1,2.494331066,77,3087,2.609325924,108,4139,2.140077821,44,2056,100,3,3,7,0.000000003540133175
honggfuzz,COMWE_W6_D10_B1,151,1118,-1,-1,-1,-1,-1,1,1,2.785876255,86,3087,2.875090602,119,4139,2.431906615,50,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,32,864,-1,-1,-1,-1,-1,1,1,2.040816327,63,3087,2.17443827,90,4139,1.653696498,34,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,825,2400,-1,-1,-1,-1,-1,1,2,6.543569809,202,3087,6.668277362,276,4139,6.031128405,124,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,76,895,-1,-1,-1,-1,-1,1,1,2.105604146,65,3087,2.222759121,92,4139,1.70233463,35,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,106,1098,-1,-1,-1,-1,-1,1,1,2.850664075,88,3087,2.995892728,124,4139,2.431906615,50,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,66,812,-1,-1,-1,-1,-1,1,1,1.943634597,60,3087,2.053636144,85,4139,1.605058366,33,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,569,2061,-1,-1,-1,-1,-1,1,1,5.60414642,173,3087,5.726020778,237,4139,5.155642023,106,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,796,1933,-1,-1,-1,-1,-1,1,2,5.118237771,158,3087,5.291133124,219,4139,4.620622568,95,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,193,1081,-1,-1,-1,-1,-1,1,1,2.818270165,87,3087,2.923411452,121,4139,2.480544747,51,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,273,1126,-1,-1,-1,-1,-1,1,1,2.947845805,91,3087,3.020053153,125,4139,2.626459144,54,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,138,1024,-1,-1,-1,-1,-1,1,1,2.656300615,82,3087,2.778448901,115,4139,2.285992218,47,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,1020,2248,-1,-1,-1,-1,-1,1,2,5.99287334,185,3087,6.136748007,254,4139,5.544747082,114,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,56,980,-1,-1,-1,-1,-1,1,1,2.429543246,75,3087,2.512684223,104,4139,2.091439689,43,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,70,912,-1,-1,-1,-1,-1,1,1,2.235179786,69,3087,2.343561247,97,4139,1.848249027,38,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,256,1082,-1,-1,-1,-1,-1,1,1,2.785876255,86,3087,2.875090602,119,4139,2.431906615,50,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,15310,9698,-1,-1,-1,-1,-1,1,32,26.20667315,809,3087,26.23822179,1086,4139,25.82684825,531,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,76,1071,-1,-1,-1,-1,-1,1,1,2.818270165,87,3087,2.947571877,122,4139,2.431906615,50,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,211,1071,-1,-1,-1,-1,-1,1,1,2.753482345,85,3087,2.802609326,116,4139,2.383268482,49,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,6,585,-1,-1,-1,-1,-1,1,1,1.198574668,37,3087,1.304662962,54,4139,0.8754863813,18,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W6_D10_B1,169,1140,-1,-1,-1,-1,-1,1,1,2.947845805,91,3087,3.044213578,126,4139,2.529182879,52,2056,100,3,3,6,0.00000001653817169
honggfuzz,COMWE_W8_D10_B1,257,913,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,117,880,-1,-1,-1,-1,-1,1,1,2.105604146,65,3087,2.198598695,91,4139,1.799610895,37,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,52,825,-1,-1,-1,-1,-1,1,1,1.943634597,60,3087,2.029475719,84,4139,1.605058366,33,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,165,883,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,155,895,-1,-1,-1,-1,-1,1,1,2.170391966,67,3087,2.271079971,94,4139,1.848249027,38,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,26,777,-1,-1,-1,-1,-1,1,1,1.716877227,53,3087,1.812031892,75,4139,1.361867704,28,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,562,1132,-1,-1,-1,-1,-1,1,2,2.818270165,87,3087,2.923411452,121,4139,2.480544747,51,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,108,879,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,149,878,-1,-1,-1,-1,-1,1,1,2.170391966,67,3087,2.246919546,93,4139,1.848249027,38,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,4141,2794,-1,-1,-1,-1,-1,1,8,7.256235828,224,3087,7.417250544,307,4139,6.760700389,139,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,82,874,-1,-1,-1,-1,-1,1,1,2.170391966,67,3087,2.246919546,93,4139,1.848249027,38,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,324,1222,-1,-1,-1,-1,-1,1,1,3.174603175,98,3087,3.28581783,136,4139,2.821011673,58,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,243,899,-1,-1,-1,-1,-1,1,1,2.235179786,69,3087,2.319400821,96,4139,1.945525292,40,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,136,884,-1,-1,-1,-1,-1,1,1,2.202785876,68,3087,2.295240396,95,4139,1.89688716,39,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,177,906,-1,-1,-1,-1,-1,1,1,2.235179786,69,3087,2.319400821,96,4139,1.945525292,40,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,261,898,-1,-1,-1,-1,-1,1,1,2.170391966,67,3087,2.271079971,94,4139,1.848249027,38,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,37,759,-1,-1,-1,-1,-1,1,1,1.846452867,57,3087,1.908673593,79,4139,1.507782101,31,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,60,770,-1,-1,-1,-1,-1,1,1,1.911240687,59,3087,1.981154868,82,4139,1.605058366,33,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,165,904,-1,-1,-1,-1,-1,1,1,2.235179786,69,3087,2.319400821,96,4139,1.945525292,40,2056,100,3,3,8,0.0000000009313225746
honggfuzz,COMWE_W8_D10_B1,260,902,-1,-1,-1,-1,-1,1,1,2.267573696,70,3087,2.343561247,97,4139,1.994163424,41,2056,100,3,3,8,0.0000000009313225746
redqueen,COMWE_W5_D10_B1,0,1985,-1,-1,1553,74,4.76%,1,4,5.60414642,173,3087,5.750181203,238,4139,5.155642023,106,2056,100,3,3,5,0.0000001024
redqueen,COMWE_W5_D10_B1,0,13034,-1,-1,1553,97,6.25%,1,15,6.705539359,207,3087,6.813239913,282,4139,6.420233463,132,2056,100,3,3,5,0.0000001024
redqueen,COMWE_W5_D10_B1,0,397,-1,-1,1553,32,2.06%,1,2,2.915451895,90,3087,3.092534429,128,4139,2.480544747,51,2056,100,3,3,5,0.0000001024
redqueen,COMWE_W5_D10_B1,0,2855,-1,-1,1553,78,5.02%,1,4,5.8632977,181,3087,5.991785455,248,4139,5.447470817,112,2056,100,3,3,5,0.0000001024
